sep=;
 searchterm;username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
gavin grimm;David_From_Tex;2016-04-20 09:47;1;0;"@kmcccomcastnet @washingtonpost #GavinGrimm Poster boy of failed parenting. Progressives love boys with weak fathers pic.twitter.com/lNb6zRMF1b";;@kmcccomcastnet @washingtonpost;#GavinGrimm;"722783873193668608";https://twitter.com/David_From_Tex/status/722783873193668608
gavin grimm;TGToronto;2016-04-20 09:14;0;1;"Ilona Turner: Why the Gavin Grimm Decision Is Game-Changing for the Fight Against Anti-Trans http:// dlvr.it/L63943 #transgender";;;#transgender;"722775353479933953";https://twitter.com/TGToronto/status/722775353479933953
gavin grimm;wamu885news;2016-04-20 07:45;1;1;"Federal court sides with Va's Gavin Grimm , 16, on Title IX transgender protections http:// wamu.fm/1TiI92g | AP pic.twitter.com/XeeaSm5Sc9";;;;"722753008941948928";https://twitter.com/wamu885news/status/722753008941948928
gavin grimm;BillinPortland;2016-04-20 07:22;1;1;"Hilarious: Virginia trans student Gavin Grimm 's victory in court yesterday was a loss for Maine Gov. Paul LePage: http://www. aclumaine.org/governor-lepag e-endorses-discrimination-virginia ";;;;"722747279204028417";https://twitter.com/BillinPortland/status/722747279204028417
gavin grimm;durhamdailynews;2016-04-20 06:00;0;0;"Transgender Bathroom Lawsuit: FILE This Tuesday Aug. 25, 2015 file photo shows Gavin Grimm on his front porch http:// m.tbnn.it/L5z9h7";;;;"722726565948198912";https://twitter.com/durhamdailynews/status/722726565948198912
gavin grimm;andersons_sols;2016-04-20 02:50;2;1;"Trans teen Gavin Grimm wins key legal appeal to use boys bathroom in Virginia http:// ow.ly/4mS33o";;;;"722678746982051840";https://twitter.com/andersons_sols/status/722678746982051840
gavin grimm;aikira21;2016-04-20 02:23;0;0;"TransGriot: US 4th Circuit Court Of Appeals Rules In Favor Of Gavin Grimm ! http:// fb.me/3MvcIAfqY";;;;"722672054412173313";https://twitter.com/aikira21/status/722672054412173313
gavin grimm;Divinidoles;2016-04-20 00:56;0;0;"BREAKING: Virginia transgender teen Gavin Grimm wins historic case at Fourth Circuit! Court rules fe http:// pinterest.com/pin/5697757903 37910306/ ";;;;"722650177400631296";https://twitter.com/Divinidoles/status/722650177400631296
gavin grimm;ShawnARubin;2016-04-20 00:55;0;0;"Great victory today! Court rules in favor of our client, transgender student Gavin Grimm , in his challenge to Glou http:// ift.tt/22MKqVY";;;;"722649821493010432";https://twitter.com/ShawnARubin/status/722649821493010432
gavin grimm;004nino;2016-04-19 23:08;0;0;"TRANSGENDER 16)TEEN 4) #Transgender #teen #GavinGrimm wins #landmark #case against #discriminating high #school 2016 http://www. 9news.com.au/world/2016/04/ 20/12/26/transgender-teen-wins-landmark-case-against-discriminating-high-school ";;;#Transgender #teen #GavinGrimm #landmark #case #discriminating #school;"722622968900280324";https://twitter.com/004nino/status/722622968900280324
gavin grimm;VivianeIDK;2016-04-19 22:15;0;0;"Trans teen wins key legal appeal Gold Coast Bulletin Appealed ... Transgender student Gavin Grimm has won the right http:// dlvr.it/L5qdLF";;;;"722609637908819968";https://twitter.com/VivianeIDK/status/722609637908819968
gavin grimm;shin_ae_lee;2016-04-19 21:27;0;0;"Title IX (Gender Discrimination Legislation), Grimm , Gavin , Virginia, Transgender and Transsexuals via NYT http:// ift.tt/1rgvF2n";;;;"722597592069246979";https://twitter.com/shin_ae_lee/status/722597592069246979
gavin grimm;WHSVCaleb;2016-04-19 21:27;1;1;"#4thCircuit court ruled in favor of #GavinGrimm today, #transgender VA student who challenged school restroom policy pic.twitter.com/16JBFgVjuo";;;#4thCircuit #GavinGrimm #transgender;"722597412506836993";https://twitter.com/WHSVCaleb/status/722597412506836993
gavin grimm;_une_femme_;2016-04-19 21:09;0;0;"profeminist: porygons: profeminist: BREAKING: Virginia transgender teen Gavin Grimm wins historic... https:// tmblr.co/ZGP6nj25Gjupu";;;;"722593027148132352";https://twitter.com/_une_femme_/status/722593027148132352
gavin grimm;pairsonnalitesD;2016-04-19 21:06;0;0;"DEN : Gavin Grimm leans on a post on his front porch during an interview at his home in Gloucester, Va. Steve http:// dlvr.it/L5pbs2";Berlin, Germany;;;"722592166594281473";https://twitter.com/pairsonnalitesD/status/722592166594281473
gavin grimm;TransLawCenter;2016-04-19 20:39;9;9;"From our Legal Director: Why the Gavin Grimm Decision is Game-Changing for the Fight Against Anti-Trans Legislation http:// huff.to/1WdocfR";;;;"722585569507831808";https://twitter.com/TransLawCenter/status/722585569507831808
gavin grimm;OperationNation;2016-04-19 20:31;0;0;"White World: Female VA high school student Gavin Grimm dresses like boy so fed court says she can use boys bathroom. pic.twitter.com/Lhrb3zIJZs";;;;"722583371776274432";https://twitter.com/OperationNation/status/722583371776274432
gavin grimm;Divermarcia;2016-04-19 20:30;0;0;"Gavin Grimm wins appeal over Virginia high school's anti-transgender bathroom rule | Daily Mail Online http://www. dailymail.co.uk/news/article-3 548338/Court-overturns-US-schools-transgender-bathroom-rule.html ";;;;"722583303472168960";https://twitter.com/Divermarcia/status/722583303472168960
gavin grimm;AnneBlythe1;2016-04-19 20:12;1;2;"Virginia case of GavinGrimm likely to have quick impact on NC's #HB2 http://www. newsobserver.com/news/politics- government/state-politics/article72637592.html pic.twitter.com/Cqp6xva4qU";;;#HB2;"722578530337472512";https://twitter.com/AnneBlythe1/status/722578530337472512
gavin grimm;LibreExpresionY;2016-04-19 20:10;0;0;"Tribunal de Virginia falla a favor de Gavin Grimm , estudiante transgnero http://www. informaciondelonuevo.com/2016/04/tribun al-de-virginia-falla-favor-de.html pic.twitter.com/I7zsgSJccx";;;;"722578238841626628";https://twitter.com/LibreExpresionY/status/722578238841626628
